AccountId,CustomerId,CreditScore,Balance,EstimatedSalary,Tenure
4353,15765192,564,84006.88,183490.98,7
4354,15804822,805,.00,4798.12,4
4355,15612893,558,.00,131807.14,4
4356,15593636,657,80293.81,97192.76,4
4357,15693326,641,125437.14,164128.58,7
4358,15809901,755,.00,176809.88,8
4359,15759751,483,.00,110059.38,1
4360,15605425,545,127536.44,108398.63,2
4361,15801934,678,.00,47117.03,8
4362,15592000,781,82794.18,124720.68,9
4363,15618695,571,108117.10,53328.70,3
4364,15637110,634,.00,82634.41,10
4365,15727408,523,61688.61,147059.16,8
4366,15716328,501,.00,141946.92,2
4367,15669060,662,.00,123583.85,6
4368,15675854,573,159304.06,155915.23,0
4369,15621116,648,138664.23,29076.27,5
4370,15781495,662,126362.57,97382.80,2
4371,15740470,725,160652.45,57643.55,4
4372,15714391,563,183572.84,66006.75,2
4373,15730137,628,88421.81,72350.47,0
4374,15596455,546,.00,197789.83,2
4375,15717290,688,112871.19,65520.74,2
4376,15616555,850,60880.68,31825.84,8
4377,15659820,614,.00,185561.89,5
4378,15696301,719,101455.70,25803.59,9
4379,15771087,757,88084.13,154337.47,0
4380,15808831,669,.00,138145.63,7
4381,15812241,438,127197.14,51565.98,7
4382,15680370,492,.00,71323.23,7
4383,15780561,622,83456.79,38882.34,9
4384,15800784,645,98298.18,676.06,4
4385,15715796,728,.00,72203.80,0
4386,15605375,651,86911.80,174094.23,2
4387,15621520,783,139707.28,2150.22,2
4388,15665460,732,.00,177783.05,1
4389,15801152,553,142876.98,44363.42,1
4390,15756425,660,146301.31,96847.91,7
4391,15674328,670,47364.45,148579.44,3
4392,15742404,718,.00,38308.34,7
4393,15757140,787,58137.08,142538.31,0
4394,15570051,775,179886.41,153122.58,6
4395,15669175,479,107637.97,169505.83,6
4396,15790324,660,167685.56,57929.90,6
4397,15691119,721,136525.98,175399.14,4
4398,15743478,659,52106.33,107964.36,8
4399,15707007,743,.00,94263.44,8
4400,15572547,670,104930.38,155921.81,9
4401,15567063,766,106434.94,137995.66,6
4402,15689633,845,112803.92,179631.84,2
4403,15720637,710,120530.34,166586.98,10
4404,15616859,602,113641.49,115116.35,2
4405,15766166,604,145081.72,23881.62,2
4406,15617655,564,.00,105837.38,9
4407,15623450,637,135842.89,101418.05,7
4408,15796612,527,112203.25,182266.02,1
4409,15795963,687,129895.19,28698.17,7
4410,15781598,756,149049.92,50422.36,6
4411,15691871,503,153279.39,151336.95,9
4412,15740345,657,41473.33,112979.60,5
4413,15662626,666,.00,36371.27,2
4414,15596575,615,113193.51,52166.25,5
4415,15657321,712,113174.21,147261.58,8
4416,15575955,764,.00,88724.49,0
4417,15743893,471,164951.56,190531.77,3
4418,15697270,608,153325.09,199953.33,4
4419,15644356,682,134032.02,144290.97,10
4420,15677586,587,125445.04,130514.78,3
4421,15571261,714,126077.43,53954.24,6
4422,15698758,630,.00,169802.73,1
4423,15787014,648,90371.09,146851.73,8
4424,15739857,785,.00,96832.82,3
4425,15774630,601,142802.02,57553.02,1
4426,15805523,717,90537.16,74800.99,1
4427,15749557,707,.00,192542.17,6
4428,15681180,771,156123.73,72990.62,7
4429,15742028,602,.00,31050.02,5
4430,15686463,626,141074.59,52795.56,7
4431,15654379,588,.00,27435.41,4
4432,15783629,616,117899.95,150266.81,6
4433,15751193,621,.00,40299.23,4
4434,15724099,674,166257.95,149369.41,6
4435,15568429,633,.00,120250.58,3
4436,15648967,698,169362.44,84760.32,1
4437,15664498,508,205962.00,156424.41,7
4438,15779522,736,.00,109355.73,0
4439,15583850,672,126061.51,184936.77,0
4440,15696539,613,105627.95,36560.51,7
4441,15760121,712,100606.02,165693.06,9
4442,15628279,624,.00,163666.84,3
4443,15766163,676,.00,35644.79,1
4444,15566467,683,138171.09,188203.58,0
4445,15639049,489,139395.08,6120.84,7
4446,15736413,739,.00,164484.78,1
4447,15634815,701,.00,164268.28,3
4448,15716381,666,109062.28,140136.09,7
4449,15708162,565,89994.71,121084.27,1
4450,15569364,666,.00,35156.54,3
4451,15791191,633,103996.74,103159.11,2
4452,15621205,578,175111.11,74858.30,4
4453,15704788,812,66079.45,91556.57,8
4454,15775756,809,148055.73,199203.20,8
4455,15641312,615,.00,27011.80,6
4456,15782531,684,.00,188637.05,8
4457,15724428,544,.00,61581.20,8
4458,15743617,713,95994.98,197529.23,1
4459,15585839,633,.00,182258.17,2
4460,15658158,672,110741.56,80778.50,10
4461,15637678,661,.00,155394.52,5
4462,15701809,749,.00,3408.70,3
4463,15676937,635,.00,19367.98,8
4464,15778975,850,96947.58,62282.99,1
4465,15710375,641,.00,65396.79,6
4466,15579914,633,109786.82,139712.81,2
4467,15595160,413,.00,60972.84,2
4468,15595391,538,.00,1375.46,1
4469,15630363,437,102721.49,22191.82,0
4470,15692443,612,69478.57,8973.67,5
4471,15593795,516,156674.20,118502.34,1
4472,15642824,826,174506.09,161802.81,8
4473,15683524,660,166070.48,90494.72,6
4474,15713532,646,105957.44,15470.91,4
4475,15719827,767,.00,65147.27,3
4476,15578435,640,110340.68,157886.59,8
4477,15723028,778,.00,85439.73,1
4478,15595609,679,135870.02,54038.62,9
4479,15622443,549,.00,25684.85,4
4480,15579112,598,.00,186116.55,2
4481,15648479,655,.00,166830.70,0
4482,15659234,494,85704.95,27886.06,3
4483,15811970,653,.00,5768.32,1
4484,15774192,539,105435.74,80575.44,8
4485,15595136,645,.00,68987.55,1
4486,15630580,751,108513.25,27097.82,9
4487,15660646,528,156687.09,199320.77,3
4488,15614365,696,150604.52,5566.60,3
4489,15776128,716,155114.91,133871.83,6
4490,15787035,602,.00,152843.53,8
4491,15792646,647,91216.00,41800.18,1
4492,15726832,850,141784.02,92053.75,3
4493,15773260,590,127763.24,100717.54,0
4494,15624437,825,.00,42935.15,1
4495,15717138,850,82613.56,149170.92,6
4496,15657317,789,69423.52,107499.39,7
4497,15626948,701,86167.82,153342.38,6
4498,15758901,713,.00,107825.08,1
4499,15777759,570,131406.56,47952.45,2
4500,15773322,536,121898.82,131007.18,4
4501,15697318,771,77487.20,33143.04,9
4502,15678916,512,.00,123304.62,2
4503,15632118,698,164450.94,141970.02,5
4504,15788118,656,138705.02,37136.15,7
4505,15788930,761,132730.17,199293.02,7
4506,15628583,709,.00,161388.22,5
4507,15635177,597,.00,70532.53,3
4508,15587690,592,116498.22,144290.25,2
4509,15627630,599,.00,96069.82,1
4510,15610930,572,139979.06,185662.84,1
4511,15657747,611,127216.31,17913.25,9
4512,15568006,634,.00,101039.53,2
4513,15751748,666,148222.66,156953.55,2
4514,15722212,696,.00,28276.83,8
4515,15658670,669,.00,84049.16,8
4516,15761654,726,134152.30,147822.44,8
4517,15812210,497,111537.23,9497.99,8
4518,15787051,750,119565.92,87067.73,7
4519,15642991,850,.00,23237.25,7
4520,15713769,617,.00,27239.28,7
4521,15605826,652,121063.80,151481.86,10
4522,15648898,560,124995.98,114669.79,7
4523,15705309,629,.00,116748.14,5
4524,15734202,660,86891.84,90877.76,4
4525,15658852,676,.00,133692.88,8
4526,15612633,581,78022.61,30662.91,9
4527,15604818,798,154495.80,191395.88,9
4528,15593900,705,189443.72,106648.58,1
4529,15624995,714,152926.59,50899.91,6
4530,15570087,664,142989.69,115452.51,8
4531,15802617,697,115371.94,64139.10,7
4532,15656029,609,.00,22030.72,6
4533,15739194,548,178056.55,38434.73,0
4534,15607275,850,206014.94,42774.84,6
4535,15629475,656,.00,158973.77,2
4536,15635034,727,101191.83,34551.35,9
4537,15756333,642,.00,101515.76,7
4538,15777436,710,.00,9561.73,5
4539,15676835,710,.00,168313.17,1
4540,15574206,718,.00,55100.09,7
4541,15613017,586,149814.55,31830.06,1
4542,15815131,617,115617.24,71519.40,7
4543,15585455,630,.00,32599.35,9
4544,15692929,791,113657.41,139946.69,10
4545,15758081,673,138160.00,110468.51,8
4546,15667476,477,117700.86,74042.00,3
4547,15738248,662,.00,151871.84,5
4548,15672152,850,122506.38,199693.84,9
4549,15673372,635,.00,58907.08,1
4550,15587611,537,.00,103799.77,9
4551,15803415,579,166501.17,93835.64,3
4552,15715673,651,89743.05,156425.56,4
4553,15655648,610,.00,123723.83,2
4554,15763613,581,.00,199464.08,1
4555,15660385,592,.00,83084.33,7
4556,15733261,688,.00,25488.43,6
4557,15796231,681,98894.39,9596.40,1
4558,15624866,658,168735.73,70370.24,3
4559,15623730,792,.00,86330.32,1
4560,15668248,528,133201.17,168507.69,7
4561,15694518,624,.00,111605.90,0
4562,15638028,562,127237.25,143317.42,4
4563,15795895,678,117864.85,27619.06,1
4564,15694376,705,153469.27,146573.66,3
4565,15669204,650,93911.30,69055.45,4
4566,15773779,593,76597.79,54453.72,2
4567,15580682,652,79927.36,33524.60,4
4568,15768530,554,.00,135083.73,4
4569,15672875,584,40172.91,137439.34,8
4570,15617082,516,115195.58,11205.50,7
4571,15760514,789,116644.29,60176.10,9
4572,15761775,598,180293.84,29552.70,8
4573,15799964,669,139872.81,188795.84,7
4574,15693906,645,34547.82,11638.17,3
4575,15739514,659,.00,93155.75,9
4576,15756926,833,96462.25,48986.18,1
4577,15770984,697,130334.35,116951.10,7
4578,15703979,580,119688.81,137041.27,3
4579,15801821,691,.00,44653.50,1
4580,15711028,534,.00,104035.41,1
4581,15791842,478,71187.24,110593.62,6
4582,15746127,572,.00,36099.70,2
4583,15663625,501,.00,12470.30,4
4584,15604891,624,.00,95403.41,8
4585,15589666,595,136422.41,151757.81,9
4586,15627881,603,.00,47536.46,8
4587,15664895,602,.00,101274.17,0
4588,15676094,500,.00,140268.45,6
4589,15761720,422,153238.88,11663.09,6
4590,15611961,615,.00,150784.30,7
4591,15680167,635,47536.40,119400.08,6
4592,15762543,711,.00,126188.42,1
4593,15658475,834,142882.48,89983.02,8
4594,15779743,633,.00,29761.29,7
4595,15661532,650,160566.11,27073.81,1
4596,15782360,743,131935.52,96399.67,2
4597,15767908,567,127678.80,45422.89,6
4598,15677105,706,105214.58,108699.59,4
4599,15641474,638,139859.55,38967.29,9
4600,15624451,641,.00,116466.19,3
4601,15577985,574,112324.45,17993.43,5
4602,15571666,642,134497.27,43250.54,8
4603,15783691,722,120171.58,125240.80,1
4604,15671172,623,106012.20,191415.94,1
4605,15731760,681,.00,90860.97,5
4606,15585599,530,.00,141872.52,8
4607,15784958,797,.00,49418.87,10
4608,15734524,653,.00,170426.66,3
4609,15614103,850,119839.69,51016.02,8
4610,15794895,581,.00,81175.25,1
4611,15772381,589,92219.21,99106.97,8
4612,15710553,555,142055.41,79134.78,3
4613,15649292,748,29602.08,163550.58,7
4614,15792565,745,.00,67769.94,7
4615,15718245,730,.00,126592.01,1
4616,15703117,565,.00,89602.81,1
4617,15758136,778,141803.77,179421.84,3
4618,15799932,812,.00,156906.16,10
4619,15633516,526,.00,168486.02,1
4620,15622532,708,126589.12,132730.06,0
4621,15798960,680,108393.35,39057.67,2
4622,15698664,567,115643.58,174606.34,2
4623,15703614,564,132876.23,79259.77,5
4624,15699195,709,110949.41,168515.61,3
4625,15710543,629,130666.20,161125.67,1
4626,15695499,510,103821.47,77878.62,10
4627,15622321,506,.00,80823.02,3
4628,15715744,605,.00,119348.28,7
4629,15788151,650,132187.73,178331.36,1
4630,15687153,850,98649.55,119174.88,8
4631,15684958,489,126444.08,82662.73,2
4632,15706116,659,154159.52,40441.10,8
4633,15740557,753,.00,109881.71,5
4634,15707291,477,129250.00,157937.34,8
4635,15583353,610,.00,38276.84,3
4636,15761024,619,167733.52,65222.48,2
4637,15630709,619,56116.30,2181.94,2
4638,15639590,758,141581.08,156249.06,3
4639,15659399,516,139675.06,45591.23,7
4640,15567078,789,66201.96,79458.12,8
4641,15696373,687,.00,103042.20,9
4642,15786617,485,133658.23,70209.83,3
4643,15657449,446,136202.78,176743.52,3
4644,15672594,597,131778.08,10703.53,0
4645,15714240,712,.00,151425.81,5
4646,15782144,522,.00,3894.34,3
4647,15665008,805,42712.87,28861.69,8
4648,15581733,781,.00,177703.16,4
4649,15751392,689,.00,136649.80,4
4650,15785815,670,142631.55,175894.23,1
4651,15664214,670,141204.66,76257.46,2
4652,15579996,524,131402.20,193668.48,7
4653,15675252,734,92636.96,125671.29,3
4654,15579617,489,.00,174098.28,3
4655,15593976,578,102088.68,187866.20,5
4656,15716041,622,.00,100862.36,9
4657,15654489,843,134887.53,10804.04,8
4658,15736302,687,.00,170893.84,4
4659,15805909,700,159900.38,22698.56,8
4660,15572762,410,102278.79,89822.48,2
4661,15724632,537,.00,175262.48,0
4662,15670416,780,.00,15705.27,0
4663,15749528,652,.00,170025.44,6
4664,15578783,620,76989.97,17242.79,0
4665,15580719,697,.00,79734.23,10
4666,15656293,786,.00,92712.97,3
4667,15691875,850,114491.82,99689.48,5
4668,15596870,749,144768.94,93336.30,3
4669,15780770,445,145056.59,175893.53,7
4670,15751491,443,117206.30,42840.18,3
4671,15706200,637,138014.41,140298.23,2
4672,15808674,616,128352.59,144000.59,6
4673,15641411,756,112568.31,113408.11,1
4674,15764661,644,.00,96420.58,2
4675,15689492,850,176958.45,125806.30,1
4676,15602405,703,99167.54,65720.92,9
4677,15610271,684,103210.27,31002.03,3
4678,15791780,706,104478.12,158248.70,10
4679,15589147,580,125921.37,94677.83,8
4680,15756975,777,.00,17257.72,3
4681,15729582,676,80697.44,101397.86,3
4682,15742971,708,161887.81,84870.23,2
4683,15568046,809,109558.36,183515.13,7
4684,15694890,588,124271.26,75969.19,1
4685,15736963,623,.00,146379.30,1
4686,15646490,537,190569.23,127154.80,1
4687,15607314,536,143923.95,2019.78,2
4688,15576745,769,96542.16,197885.72,2
4689,15669606,690,.00,138017.69,5
4690,15737832,771,139825.56,170984.97,0
4691,15681990,497,111769.14,55859.27,6
4692,15758050,622,.00,4459.50,4
4693,15787848,602,113672.18,102135.92,9
4694,15713594,543,147256.86,112771.95,7
4695,15588186,520,107023.03,32903.93,7
4696,15786739,669,125529.55,162260.94,1
4697,15699467,631,.00,87959.83,0
4698,15680706,537,131834.80,166476.95,4
4699,15645717,732,.00,25438.87,2
4700,15748597,844,99529.70,157230.06,5
4701,15773709,838,.00,197305.91,0
4702,15629787,652,107303.72,44435.76,10
4703,15661007,660,72783.42,181051.98,0
4704,15686812,692,.00,159069.38,8
4705,15754113,588,.00,155485.23,0
4706,15749489,533,115743.60,43852.05,10
4707,15574352,850,161256.53,140071.56,4
4708,15701281,511,.00,49089.36,8
4709,15811985,530,.00,55893.37,6
4710,15713505,554,.00,192660.55,1
4711,15685653,585,162261.02,137028.52,3
4712,15758831,754,74896.33,34430.16,3
4713,15618774,474,.00,108409.17,3
4714,15764448,837,144037.59,145325.31,0
4715,15611024,567,93522.20,81425.61,9
4716,15738220,800,.00,51553.43,1
4717,15805764,646,.00,52795.15,10
4718,15580487,627,106922.92,84270.09,8
4719,15675787,505,112972.57,145011.63,8
4720,15583580,566,123042.00,66245.44,1
4721,15780654,619,100488.92,36446.74,3
4722,15695034,757,123322.15,137136.30,4
4723,15805671,648,.00,117323.31,0
4724,15790658,621,68683.68,74157.71,8
4725,15578648,543,59532.18,104253.56,6
4726,15734987,658,140260.36,2748.72,7
4727,15721740,633,88302.65,195937.16,7
4728,15641822,648,.00,22101.86,1
4729,15765650,501,114655.58,126535.92,5
4730,15788556,683,148283.94,44692.63,4
4731,15576550,619,.00,112442.63,1
4732,15622230,705,.00,66331.01,3
4733,15653937,638,123916.67,16657.68,1
4734,15743538,710,.00,20081.30,1
4735,15591740,590,.00,93820.49,4
4736,15650086,725,165896.00,130795.52,2
4737,15718773,638,.00,160129.98,0
4738,15615140,791,111168.97,189969.91,6
4739,15644361,702,103549.24,9712.52,1
4740,15774536,607,.00,196062.02,6
4741,15618661,535,103804.97,125710.53,6
4742,15605020,651,165901.59,23054.51,2
4743,15762134,506,119152.10,170679.73,8
4744,15685279,511,122950.31,181258.77,8
4745,15582849,757,.00,22835.13,1
4746,15655410,768,133384.66,102397.22,1
4747,15649129,757,.00,115950.96,9
4748,15702380,663,.00,15876.52,6
4749,15759067,537,158411.95,117690.58,7
4750,15683027,570,122028.65,173792.77,4
4751,15597487,850,.00,80992.80,5
4752,15763256,661,128751.65,189398.19,8
4753,15620111,659,133436.52,56787.80,8
4754,15623053,454,123177.01,148309.98,2
4755,15595592,708,.00,179673.11,2
4756,15740072,720,120328.88,138470.20,2
4757,15778005,785,130147.98,163798.41,1
4758,15583278,743,92716.96,33693.78,8
4759,15601263,493,.00,48545.10,7
4760,15709222,557,.00,123427.98,3
4761,15713949,850,76914.21,174183.44,1
4762,15717706,799,106045.92,17938.00,3
4763,15756071,756,103133.26,90059.04,1
4764,15696564,752,145974.80,137694.23,0
4765,15657637,696,.00,65039.90,3
4766,15755863,630,.00,162858.30,1
4767,15719858,659,.00,35701.06,9
4768,15688876,685,.00,18826.06,9
4769,15698528,599,.00,130086.47,3
4770,15770345,559,139183.06,143360.56,1
4771,15761506,615,.00,159920.92,5
4772,15716619,580,74974.89,12099.67,3
4773,15788367,487,61691.45,53087.98,6
4774,15709451,646,121952.75,142839.81,1
4775,15640421,811,.00,178.19,7
4776,15580068,526,.00,105618.14,5
4777,15677123,767,.00,24734.25,7
4778,15619801,548,80107.83,82245.67,1
4779,15582246,737,.00,177695.67,2
4780,15711843,613,147856.81,107961.11,1
4781,15680046,711,.00,55207.41,8
4782,15804131,850,65407.16,182633.63,7
4783,15722611,752,114233.18,51587.04,8
4784,15729224,710,.00,115403.31,5
4785,15811588,664,187602.19,186392.98,7
4786,15702138,510,156834.34,44374.44,3
4787,15749799,577,.00,84033.35,2
4788,15752885,529,157498.91,82276.62,1
4789,15674932,757,.00,177528.92,9
4790,15743828,691,.00,56850.92,2
4791,15642022,621,.00,47972.65,8
4792,15746461,709,.00,104982.39,2
4793,15809991,756,130274.22,133535.30,4
4794,15787322,788,.00,25571.37,6
4795,15575498,705,149379.66,96075.55,5
4796,15691387,483,.00,81634.45,9
4797,15765457,719,100829.94,165008.97,1
4798,15666173,793,96408.98,138191.81,1
4799,15627377,593,.00,99136.49,6
4800,15656683,551,.00,63584.55,1
4801,15679810,690,.00,160532.88,6
4802,15606310,823,149105.08,162683.06,5
4803,15756871,512,.00,134878.19,3
4804,15610002,802,.00,134626.30,5
4805,15567802,450,.00,175480.94,2
4806,15745452,651,90218.11,174337.69,1
4807,15617252,697,87347.70,172524.52,1
4808,15753248,611,.00,25395.83,2
4809,15610755,643,137811.75,184856.89,0
4810,15662238,822,105563.00,182624.94,3
4811,15799186,632,.00,192505.63,4
4812,15686941,575,.00,112507.63,7
4813,15601172,672,91125.75,177295.92,6
4814,15723858,517,.00,12465.51,3
4815,15615896,621,.00,36122.96,8
4816,15737647,775,135120.56,37836.64,6
4817,15582841,600,.00,34747.43,8
4818,15760090,640,.00,131097.91,7
4819,15588587,752,86837.95,105280.55,1
4820,15683157,613,100446.57,149653.81,4
4821,15694209,484,.00,139390.98,3
4822,15655875,511,.00,132436.70,3
4823,15805704,745,.00,179705.13,2
4824,15744789,786,114512.59,15796.66,6
4825,15799357,727,136364.45,142754.70,5
4826,15726153,622,106260.67,2578.43,5
4827,15713346,794,146126.75,88992.05,10
4828,15665053,636,111284.53,32936.44,4
4829,15592379,741,121056.63,39122.58,9
4830,15692599,687,128270.56,191092.63,5
4831,15620758,660,.00,129149.06,4
4832,15637428,660,.00,13218.60,7
4833,15808389,617,.00,160589.19,7
4834,15807003,762,191775.66,179657.83,10
4835,15702912,752,.00,44335.54,2
4836,15590623,561,85141.79,29217.37,4
4837,15728078,609,126392.18,43651.49,10
4838,15708256,803,.00,159654.00,3
4839,15582335,556,129860.37,17992.94,9
4840,15649150,531,127642.44,141501.45,5
4841,15691647,411,.00,93825.78,2
4842,15668270,587,125584.17,41852.24,5
4843,15624820,683,50911.21,97629.31,7
4844,15736254,654,91955.61,37065.66,2
4845,15720814,670,84266.44,38614.69,2
4846,15642997,655,147149.59,87816.86,2
4847,15693200,752,.00,184866.86,7
4848,15624596,534,104822.45,160176.47,5
4849,15807167,635,146766.72,164357.09,1
4850,15660301,491,148745.92,17818.33,6
4851,15593094,516,.00,142680.64,9
4852,15618239,530,.00,85081.09,0
4853,15574137,687,.00,176450.19,3
4854,15614740,684,135203.81,121967.88,6
4855,15574071,706,93301.97,127187.04,2
4856,15671148,490,96341.00,108313.34,5
4857,15721921,796,165326.20,57205.55,8
4858,15717995,849,.00,157891.86,0
4859,15632050,779,99786.20,86927.53,10
4860,15647111,794,114440.24,107753.07,4
4861,15759991,748,141573.55,82158.14,4
4862,15790204,663,.00,29135.89,9
4863,15686780,645,133676.66,17095.49,1
4864,15640491,464,147493.70,100447.53,10
4865,15783225,737,.00,83470.40,9
4866,15734438,590,.00,121846.81,4
4867,15688760,522,95022.57,129107.59,3
4868,15768124,648,.00,54726.43,3
4869,15661330,754,.00,116141.72,6
4870,15781272,669,149713.61,124872.42,4
4871,15573888,648,107963.38,186438.86,1
4872,15575858,763,.00,134281.11,3
4873,15645937,790,.00,91044.47,3
4874,15702337,581,.00,74320.75,7
4875,15764537,703,.00,9704.66,8
4876,15619616,571,102017.25,128600.49,9
4877,15585133,657,.00,6468.24,8
4878,15573971,737,.00,57898.58,7
4879,15579433,793,96674.55,192120.66,8
4880,15777045,783,81811.71,164213.53,3
4881,15611580,751,79281.61,117547.76,4
4882,15614778,579,.00,26149.25,6
4883,15771750,655,122314.39,9181.66,10
4884,15593280,614,140733.73,166588.77,8
4885,15569274,678,116933.11,195053.58,2
4886,15654408,562,165445.05,85787.31,5
4887,15657468,711,123805.03,102428.51,5
4888,15614213,620,107548.94,71175.94,0
4889,15589869,437,111634.29,166440.31,9
4890,15693205,691,109153.96,148848.77,8
4891,15797113,552,.00,140286.69,4
4892,15676958,765,86055.17,104220.50,5
4893,15739592,707,98438.23,70778.63,10
4894,15656263,764,.00,65868.28,5
4895,15636872,585,144705.88,171482.56,8
4896,15589435,784,.00,143204.41,7
4897,15640464,605,91612.91,28427.84,5
4898,15723851,699,.00,78387.32,2
4899,15722122,544,.00,161076.92,7
4900,15696852,803,192122.84,54277.45,9
4901,15634936,735,179904.00,137180.95,7
4902,15575935,673,178058.06,21063.71,0
4903,15634491,652,176166.56,152210.81,2
4904,15628530,694,156864.20,88890.75,3
4905,15678720,741,.00,190534.77,7
4906,15627999,590,.00,83090.35,3
4907,15571244,809,.00,141426.78,3
4908,15739931,523,161588.89,51358.66,2
4909,15806256,540,109349.29,88703.04,2
4910,15787258,596,.00,116696.77,6
4911,15706463,597,.00,7156.09,9
4912,15691004,407,.00,49161.12,1
4913,15792228,748,152335.70,126743.33,0
4914,15733447,562,124662.54,65390.46,1
4915,15679062,734,91522.04,138835.91,10
4916,15594409,710,.00,36154.66,1
4917,15613816,539,62052.28,59755.14,6
4918,15681991,542,107871.72,125302.64,7
4919,15796074,717,99472.76,94274.72,2
4920,15625941,682,128039.01,102260.16,10
4921,15615016,515,.00,136028.97,2
4922,15748414,526,114634.63,110114.38,8
4923,15751203,702,56738.47,100442.22,5
4924,15662658,651,90355.12,193597.94,2
4925,15574868,792,115725.24,1871.25,5
4926,15790282,817,114327.59,42831.11,3
4927,15762927,674,100762.64,182156.86,6
4928,15803456,641,.00,151648.66,9
4929,15771857,513,89039.90,146738.83,7
4930,15700601,561,78829.53,12148.20,1
4931,15569670,627,112372.96,118029.09,6
4932,15772341,682,122029.15,50783.88,6
4933,15661548,683,157829.13,129891.66,0
4934,15787597,420,108377.75,9904.63,1
4935,15806913,670,95507.12,63213.31,2
4936,15804862,505,127146.68,137565.88,6
4937,15792986,580,133811.78,17185.95,1
4938,15625632,577,121092.47,143783.45,3
4939,15727703,773,126979.75,36823.28,10
4940,15606273,616,144235.73,154957.66,5
4941,15799652,763,152582.20,31892.82,0
4942,15715047,640,172478.16,191084.41,9
4943,15784687,592,126477.42,179718.17,1
4944,15615322,528,97473.87,159823.16,7
4945,15722072,630,138053.67,114110.97,5
4946,15646784,529,164003.05,60993.23,2
4947,15644692,546,.00,66408.01,8
4948,15670354,753,.00,136398.91,6
4949,15716357,772,122486.11,140709.25,4
4950,15786717,567,.00,8555.73,1
4951,15771383,628,53667.44,115022.94,6
4952,15649793,658,.00,187638.34,7
4953,15731543,679,109327.65,3829.13,9
4954,15684516,629,121151.05,119357.93,1
4955,15677249,731,101043.63,192175.52,9
4956,15581525,775,83501.66,128841.31,3
4957,15628420,660,80462.24,150422.34,2
4958,15600478,752,.00,188187.05,3
4959,15594502,655,109093.41,1775.52,6
4960,15784361,543,140355.59,85086.78,5
4961,15767626,811,.00,3797.79,10
4962,15632521,689,130170.82,150856.38,0
4963,15665088,531,.00,90537.47,2
4964,15652084,515,109542.29,166370.81,0
4965,15574761,466,33563.95,178994.13,3
4966,15729515,782,148795.17,195681.44,1
4967,15682070,611,.00,53277.15,9
4968,15743817,621,174126.75,172490.78,8
4969,15572158,604,.00,11819.84,3
4970,15584477,655,106405.03,82900.25,1
4971,15614893,689,.00,82709.80,2
4972,15665963,681,128393.29,180593.45,2
4973,15612524,643,127841.52,172363.41,2
4974,15596962,617,137295.19,91195.12,4
4975,15744942,638,155828.22,108987.25,2
4976,15573278,743,.00,44265.28,6
4977,15717056,828,144351.86,116613.26,7
4978,15795881,776,106365.29,148527.56,8
4979,15758939,540,127801.88,84239.46,7
4980,15792250,616,122793.96,62002.04,4
4981,15740406,628,113525.84,46044.48,10
4982,15768137,667,136100.69,169669.33,6
4983,15569120,615,.00,156346.84,7
4984,15723721,543,140916.81,157711.19,4
4985,15777122,553,.00,89087.40,4
4986,15742681,554,121365.39,8742.36,4
4987,15582090,684,.00,117038.96,4
4988,15711254,452,.00,164241.67,7
4989,15775067,606,93578.68,137720.56,3
4990,15602851,629,.00,106.67,9
4991,15802857,659,115409.60,1539.21,8
4992,15701175,493,90791.69,59659.53,8
4993,15783019,794,123681.32,173586.63,9
4994,15728912,554,92436.86,126033.90,6
4995,15585580,796,167194.36,62808.93,9
4996,15583480,807,.00,147007.33,4
4997,15620341,500,160838.13,196261.64,9
4998,15613886,722,.00,44560.17,1
4999,15792916,559,144470.77,18917.95,7
5000,15710408,584,.00,4525.40,3
5001,15598695,834,130169.27,93112.20,9
5002,15649354,754,.00,9658.41,4
5003,15737556,590,81076.80,182627.25,7
5004,15671610,740,.00,13177.40,7
5005,15625092,502,101465.31,43568.31,3
5006,15741032,733,.00,117830.57,5
5007,15750014,755,113865.23,117396.25,0
5008,15784761,554,87603.35,96929.24,7
5009,15768359,534,120037.96,36275.94,4
5010,15805769,656,.00,116706.00,4
5011,15719508,575,121205.15,168080.53,7
5012,15609011,480,75408.33,25887.89,8
5013,15703106,575,.00,122488.59,5
5014,15626795,672,.00,113171.61,3
5015,15773731,758,.00,100365.51,5
5016,15756196,682,121818.84,124151.37,6
5017,15687903,501,.00,112664.24,8
5018,15777599,746,141806.00,183494.88,6
5019,15754577,556,61354.14,198810.66,8
5020,15584113,823,124954.94,131259.59,4
5021,15669589,491,95039.12,116471.14,1
5022,15632793,638,103417.74,15336.40,9
5023,15711130,734,.00,99593.28,2
5024,15615254,555,43028.77,170514.20,10
5025,15720583,745,119638.21,34265.08,0
5026,15780432,728,122689.51,106977.53,3
5027,15673223,626,.00,164287.86,10
5028,15807989,681,73179.34,25292.53,8
5029,15761168,478,171913.88,51820.87,4
5030,15651272,709,.00,81452.29,5
5031,15812832,562,92659.20,1354.25,8
5032,15680517,769,137239.17,71379.92,7
5033,15750569,684,102955.14,154137.33,3
5034,15690743,536,65190.29,64308.49,8
5035,15627741,631,96863.52,31613.35,2
5036,15712121,657,154983.98,27738.01,5
5037,15805429,699,106819.65,163570.25,3
5038,15814923,606,128578.52,193878.52,7
5039,15589230,612,126473.33,147545.66,2
5040,15775490,660,110570.78,195906.59,5
5041,15749727,829,.00,178458.86,7
